order_id;cluster;filial;origem_registo;dist_km;peso_kg;valor_mercadoria;n_itens;lead_dias;valor_frete;atraso_honesto;qa_flags_total;pc1;pc2
cef338e968dd35054b01bf8811b30779;4;SP;11-100;14.30772466025102;0.15;22.5;1.0;1.756;7.39;False;0;-2.7527;-0.9311
7f1026fb759eed811a6527513976db24;0;SP;101-1000;302.6798291424469;1.35;121.9;1.0;12.9;13.87;False;0;0.2332;-0.099
54f8cc54ce619e267135641ade8c363e;0;SP;>1000;199.1753999568507;0.308;179.9;1.0;9.576;19.36;False;0;-0.2218;-0.319
ceb30531e11e250d849ef8e10eab9b81;0;BA;101-1000;722.130660194483;0.45;235.9;1.0;8.94;26.93;False;0;0.3879;0.0084
251d586514cbf0cace61e03c54a7bf1c;4;SP;11-100;85.5042008361854;1.075;299.99;1.0;11.219;11.19;False;0;0.2691;-1.0193
931a37c2cf1baf72a4fdca303da80254;0;PR;11-100;436.18901477112473;0.25;35.9;1.0;7.563;15.1;False;0;-1.1367;0.563
124c8d5fee5f49a8d7a8535b5bea6e69;4;SP;1-10 pedidos;85.49990866382154;2.7;24.1;1.0;4.458;9.34;False;0;-1.2042;-0.6963
2365a103706753a90b96a806e02061bf;0;PR;11-100;1122.755859103735;1.55;134.99;1.0;9.715;27.9;False;0;0.614;0.169
b8f3f5cc5ad4103e17b5d0bd4266d69d;0;PR;11-100;337.6305544834736;1.6;99.9;1.0;20.571;16.95;False;0;0.5483;0.4251
e68ff101d8dda789b0846f5a65ae55b7;1;SP;11-100;435.5704249022723;0.5;109.9;1.0;25.891;19.74;True;0;0.5102;1.0912
319d08221500b0aec75b91e63101329d;0;SP;11-100;1821.1492314186773;0.2;177.99;1.0;12.551;17.69;False;0;0.5019;0.816
116d9a3f0291e98b5dc5a0e568124662;0;SP;>1000;386.71132751940246;0.1;19.99;1.0;15.811;14.52;False;0;-1.2725;1.2973
7ab31af36d3bbf466b048fe0e1dd0dde;0;SP;101-1000;366.64273160690567;0.05;16.9;1.0;10.656;12.79;False;0;-1.6511;1.0623
e0f06a57d717562c49f91cd309be4598;3;SP;11-100;644.3465494532389;0.995;155.0;2.0;18.07;30.59;False;0;1.0887;-0.1995
7e34d6fcce4e3e6e5f06ad143cb3585e;4;SP;>1000;15.660483169494105;0.2;89.0;1.0;2.056;7.88;False;0;-1.8138;-1.4536
7cdaa17ad10c7724ac707e1a2fd3a3ae;4;SP;101-1000;4.056937142386345;0.25;44.99;1.0;1.051;7.39;False;0;-2.6206;-1.7493
1c62813b18c96c96cbfaefe7588521e2;2;SP;1-10 pedidos;536.7029884629796;3.25;199.0;1.0;10.267;22.47;False;1;1.0447;-0.5284
fcd8e0bfd20989bd07e3cabb10f2349e;3;PR;101-1000;388.77733875181286;0.875;391.8;2.0;12.103;34.26;False;1;1.2278;-1.1058
c157dbddbf8cf9a086acf9ef8eb8cf92;0;PR;101-1000;1248.38969618182;0.1;19.9;1.0;13.463;16.79;False;0;-1.0256;1.6436
f5bff2d50e9c66554445c80db26b80bc;0;SP;101-1000;291.67641357913624;1.35;128.56;1.0;7.216;14.99;False;0;0.0081;-0.4699
9d64f8c659b3ac3490cbe4dbdbf522b0;0;SP;11-100;576.4219367227662;0.8;52.99;1.0;8.169;16.13;False;0;-0.5098;0.366
b1c51fb49ee0d5934e33c77c603e6652;0;PR;101-1000;938.2681758581542;0.9;364.0;1.0;13.524;54.9;False;0;1.1468;0.0663
00b402e8a76d3da83714c52d3977cc2d;0;RJ;101-1000;781.9315085302279;0.05;139.65;1.0;17.753;26.26;False;0;0.2199;0.9424
3553afcee0e882963fee338dca8daf7c;0;PR;101-1000;679.1619811108872;0.9;349.9;1.0;7.242;20.62;False;0;0.7499;-0.4197
7c20de54af91549df98fd6926d781144;4;MG;101-1000;68.3146719506081;0.85;56.9;1.0;7.063;13.74;False;0;-1.1305;-0.6163
683481ae11f5f4ccfd9263a3bd7f25d4;3;PR;1-10 pedidos;587.3163256714973;1.7;119.8;2.0;7.25;30.98;False;1;0.6474;-0.9265
ef8c0e8009daa5ba8b92359799980139;0;SP;>1000;368.7713698802496;1.7;84.9;1.0;12.88;17.33;False;0;0.1629;0.0559
0baaa859b7ff0b4d1f674a1d5c3049f3;2;SP;11-100;438.090339796532;2.25;415.7;1.0;10.664;20.79;False;0;1.2769;-0.7505
9f5630ff3b1445ec3e06b2cbe5c47258;0;SP;11-100;758.6420030632212;2.15;97.9;1.0;12.331;21.18;False;0;0.561;0.1819
4b90a2d18610d0b0ebb42c4abda69034;0;PR;101-1000;2389.1551874059696;0.9;349.9;1.0;13.161;48.98;False;0;1.3865;0.4463
c921d0b03ebcae62b75e66a01a5bb120;0;SP;>1000;475.080571441495;1.65;49.0;1.0;12.174;17.67;False;0;-0.1559;0.3512
f0c5bf0424d3e7459403f791bf76f03d;2;PR;101-1000;1090.3348372805494;2.438;165.9;1.0;9.946;25.29;False;0;0.9694;-0.07
4bb8dec0d926428f71818fb88451c2e6;0;SP;>1000;849.1431506918331;1.2;89.99;1.0;17.378;18.21;False;0;0.4951;0.7469
ed364df193e70bcc74c4ff890ab2ec00;0;SP;11-100;338.31226390670344;0.05;28.99;1.0;11.929;15.23;False;0;-1.2858;0.8916
a24fa323cfbec085a10c18369c980b1e;2;SP;11-100;336.7100937111318;17.325;635.9;1.0;8.747;38.97;False;0;2.6715;-2.0503
753841f6cd9bed8cbb16bae45c571e8e;3;SP;11-100;455.0309205942758;0.2;136.0;4.0;5.927;73.36;False;1;0.4592;-1.6223
2619850f884f4f5e11109077d8b97f04;4;SP;101-1000;149.29195355824373;0.6;48.9;1.0;4.332;9.26;False;0;-1.2207;-0.3205
c8e2288c4eab2cbafdf32fbde78f5a0e;3;SC;1-10 pedidos;586.6160527854482;0.15;59.8;2.0;6.97;36.62;False;1;-0.4423;-0.2145
92307d93688d9465005c2cf0b6aa7480;1;MG;11-100;1884.8881841558482;0.26;32.8;1.0;28.007;21.15;False;0;0.1449;2.3991
3a8b1e565c498e2688ae1e60745544d8;0;SP;>1000;361.3291266012656;0.5;59.0;1.0;13.103;11.91;False;0;-0.5016;0.5157
9609b17631c31335c7ee54d0b9dc5716;0;SP;1-10 pedidos;360.1464293036486;0.25;58.5;1.0;13.403;15.51;False;0;-0.6301;0.6307
861135e965db93780ab935ee79c6a68a;2;SP;>1000;137.29875224287437;2.05;179.9;1.0;10.77;13.56;True;0;0.347;-0.8439
bffbaadd10618f8f654b42bf0a7dd15f;0;SP;11-100;515.3190171281054;0.15;169.99;1.0;13.988;15.95;False;0;0.124;0.4215
6529965e47097fe5bb0be908e7c43e9a;2;SP;101-1000;474.6793438560278;2.555;124.99;1.0;6.809;70.92;False;0;0.4254;-0.4985
1d21d12aea4b6b1a7debf1e5e5604734;0;RJ;1-10 pedidos;138.6006027596136;0.568;26.11;1.0;14.147;13.94;False;0;-1.2241;0.4876
6c12026576c43985a49fc784c5e62b6b;4;SP;101-1000;5.17014594793572;1.4;38.4;1.0;6.891;9.34;False;0;-1.922;-1.6014
966dc9fffe616512b8c5ec00294c21a7;2;SC;101-1000;387.61401317845264;6.133;104.99;1.0;7.176;20.81;False;0;0.7853;-0.8532
4ccd8da82485c892ae90284af589153a;0;SP;101-1000;847.5021551122118;2.5;99.9;1.0;12.102;23.16;False;0;0.6754;0.1508
ace0c35b85db51d5c8dd029487bb9f34;4;SP;101-1000;9.486712017165585;0.2;26.99;1.0;4.462;7.78;False;0;-2.6037;-1.0223
8d93dbb3a2a6122ad6f94cf0d35d0616;0;SP;101-1000;2104.490048554381;0.125;24.99;1.0;16.988;17.63;False;0;-0.557;1.9644
ed4116f3f55e67e9a26b9f1891ba2497;1;SP;101-1000;2191.588174967281;2.2;78.0;1.0;21.453;83.47;True;2;1.1446;1.2393
11b60b3ca3c2cc7ad8e5e6d609ab41e0;2;SP;101-1000;87.0871961289996;13.3;229.0;1.0;2.123;24.19;False;0;1.135;-2.4448
ce8d55aa1c206156fde37e062c716ea2;4;SP;101-1000;6.5809751250543815;0.2;16.0;1.0;5.068;19.95;False;0;-2.9974;-0.9152
0a54256bfd2401d553f81d8e37e5305d;0;SP;101-1000;1535.5798686867815;0.125;86.0;1.0;12.899;22.53;False;0;-0.0487;1.0969
c59712a9767189f0a1e5258b5c3447b0;4;SP;>1000;10.391395949170798;0.2;59.0;1.0;2.072;7.67;False;1;-2.1898;-1.4425
6ffe7cebfe521de0435648b47a87083c;0;SP;11-100;326.71875661872787;0.2;169.9;1.0;8.478;15.94;False;0;-0.2221;-0.1118
edfcc0d0ec1030a8e909f9fe588f6a02;4;SP;101-1000;16.720649580334857;0.4;330.0;1.0;3.075;10.07;False;0;-0.794;-1.985
4186a414a7029f2b82f4a83d93151ef6;0;SP;101-1000;151.4393637411404;0.15;45.9;1.0;12.03;11.85;False;0;-1.1654;0.3359
458a97b5d6f66560f0b625effac969a2;0;SP;11-100;479.58960918280735;0.55;179.49;1.0;8.048;15.01;False;0;0.0995;-0.1355
82e378ade53cb79a30a29810af3fa44c;2;SC;11-100;436.2877802225561;7.05;219.9;1.0;5.435;57.8;False;0;1.3095;-1.2724
8672506d76fd3df6ade72da99cb43c91;0;SP;11-100;477.5464423252503;0.175;94.99;1.0;8.123;15.41;False;0;-0.5124;0.272
f0b53984ba0214f7896833c7ea1cb19f;4;SP;>1000;9.49485881988053;0.3;27.99;1.0;5.217;7.39;False;0;-2.4884;-1.0339
b7b6e52282e462db3a8fd56c2d27389c;4;SP;101-1000;107.61700545275595;0.2;15.48;1.0;5.766;11.85;False;0;-2.1859;0.2363
1f78449c87a54faf9e96e88ba1491fa9;2;MG;1-10 pedidos;1656.1947847445972;3.25;269.0;1.0;6.039;72.09;False;0;1.3929;-0.4362
f71c22b4583654c7bd72c16388ab4e07;0;MG;11-100;1271.9613035118196;0.3;16.99;1.0;20.841;16.79;False;0;-0.671;2.0592
758480e19da5e5b47ceb7318a5ca77fe;1;PR;101-1000;683.5405854176341;1.25;89.9;1.0;28.56;23.43;True;0;0.9342;1.3034
756ab8926e5a8c5cb52f604c40c15767;2;SP;11-100;427.0035557932173;8.55;56.7;1.0;7.069;14.49;False;0;0.6327;-0.7219
8cbfe33bcf72f61fe06f614058d37171;0;PR;1-10 pedidos;467.8120838936554;0.553;39.9;1.0;5.228;13.62;False;0;-0.99;0.2987
3ad3f75989908136712eba79927a805c;0;RS;11-100;767.83494130845;0.45;139.0;1.0;7.048;19.07;False;0;-0.0166;0.139
6dbeb47d61ce0769596f48e01978dafa;4;SP;11-100;3.5632158845040207;1.05;78.0;2.0;6.872;17.76;False;1;-1.3104;-2.6336
fd2183b67656b8228e073e069c83737b;0;SP;11-100;327.9132566483862;0.155;59.67;1.0;7.068;11.03;False;0;-0.9809;0.2532
37bfe6c888db02bffd84e1b36447bfcc;2;SC;11-100;194.1191266858142;30.0;966.0;1.0;6.984;67.12;False;0;3.0895;-2.8269
6852fa728e2ac8e2cf24b939d7d9908d;0;SP;101-1000;320.6080978917408;1.35;59.9;1.0;18.188;15.18;False;0;0.0271;0.5245
c3fb8e13cb37ff21273a1d90ebcf0896;4;SP;11-100;12.193363104959534;0.541;26.9;1.0;7.814;8.88;True;0;-2.2048;-0.8601
f6d1b6b0b6f93eab6bdf97aea6a0b7ef;0;SP;11-100;572.4157404029731;0.1;9.9;1.0;19.877;18.23;False;0;-1.4011;1.9673
c5b5fbe68f87bd4ee6770536a1b30fc3;2;SP;101-1000;109.97720852587473;12.0;228.0;1.0;6.203;34.68;False;0;1.3092;-2.0581
f379762648ae96c1d04844ca3308df86;0;SP;>1000;409.6001031670154;1.825;77.9;1.0;5.196;23.35;False;1;-0.1625;-0.3411
c8912d4202b55b07362de0e1d8ab92a1;2;SP;11-100;310.7537715244304;6.125;137.0;1.0;10.241;27.94;False;0;1.0226;-0.872
da6605100e54eca7235efaeb6d9717a0;4;SP;11-100;75.12839315328372;0.8;29.0;1.0;2.936;9.94;False;0;-1.7282;-0.5351
1dfe6b39bfca58691553de7585122450;0;SP;101-1000;790.0950532345062;0.15;110.32;1.0;6.538;15.65;False;0;-0.3505;0.3363
86d06bceca766579cdf18c84e7778a57;2;PR;11-100;353.4534134100904;8.975;158.9;1.0;9.145;31.86;False;0;1.3583;-1.1201
29f6c8fd6605fb62cceeb59ce698bf75;0;PR;1-10 pedidos;661.6422186247456;0.305;59.9;1.0;5.124;17.35;False;0;-0.762;0.3624
5990719adf4d9d93dd602a9e14879bc3;1;SP;101-1000;2452.9291422209158;0.4;122.99;1.0;28.42;18.14;False;1;1.1612;1.9418
506b766a5636c21756e8026fea871ec7;0;SP;>1000;381.0444809714564;0.25;56.99;1.0;11.154;15.15;False;0;-0.728;0.5323
5b16597db46078bb77a52724f579a731;3;SP;101-1000;577.8036684193229;0.75;105.0;3.0;21.975;56.86;True;0;1.1418;-0.2859
f1254ee692815f607bd748f1b50423db;1;SP;>1000;878.6355272741403;6.15;99.0;1.0;35.232;17.94;True;0;2.2201;1.1551
932fbcd8ff83452581f2b710115f094e;0;SP;101-1000;1357.5610825850404;1.7;129.9;1.0;9.887;26.82;False;0;0.6963;0.2432
33d6106ddf9df878276e94044ae5e438;0;MG;11-100;499.81696490027383;0.1;42.99;1.0;5.489;15.1;False;0;-1.1674;0.4916
5a3b92a2c03f3b83b187d713f47ebe8e;4;SP;1-10 pedidos;129.14621574407025;0.279;19.9;1.0;3.924;7.78;False;0;-2.0109;0.0715
ab05474196376ffce748cccc5d257c1b;0;SP;11-100;725.9978602615467;1.2;152.0;1.0;7.334;18.31;False;0;0.3457;-0.1218
f36aa133ca7706c333252a46fc0b36e1;0;SC;11-100;573.8543125074297;0.95;169.99;1.0;12.939;16.95;False;0;0.5022;0.1281
ef22b86bfc7dd92a0221c7870bd18089;2;SP;101-1000;695.2294996733926;16.55;94.0;1.0;10.889;21.5;False;0;1.7198;-0.8202
dd66c3e6a85bd67e68275e13bbc71c44;0;SP;>1000;182.1498096224776;0.4;156.0;1.0;8.615;18.97;False;0;-0.3318;-0.3893
e9057cc32091bc1e10940df4a6f08333;0;SC;11-100;647.8320204892668;0.3;25.9;1.0;8.396;18.28;False;1;-1.1569;0.8844
bcedf990f0c3bda8b094040f2f332327;3;SP;11-100;336.0258143222445;0.3;35.8;2.0;19.345;23.7;False;0;-0.3032;0.4261
1e06944a511e346128c1174c18d597ec;2;SP;101-1000;99.07336217714666;3.975;169.9;1.0;4.346;24.8;False;1;0.2953;-1.5873
d8e4f17201e35b0341b90bf7b8be215c;4;SP;11-100;59.15112949161476;1.3;49.9;1.0;11.271;9.1;False;1;-0.9114;-0.4882
95c8f9cfbfbc4726a1a3f3405b1ae666;1;SP;>1000;1683.5969336317312;9.85;139.0;1.0;36.816;29.37;True;0;3.0118;1.1596
dc7a959594336f6171e4fddee0e43e2f;2;SP;11-100;183.6537983813441;5.69;269.99;1.0;6.047;21.45;False;0;1.0718;-1.5793
b9075978138552299e67a2f2c430b75b;4;RJ;101-1000;38.58005506163458;0.258;369.9;1.0;10.055;12.0;False;0;-0.2531;-1.2344
de55aaef46848b1f0c47093ba2430a27;4;SP;101-1000;36.41919655809305;0.65;66.9;1.0;3.94;11.08;False;0;-1.4342;-1.0598
7f76349ca462fc860717b377aac893bd;0;SP;1-10 pedidos;1832.1622371804822;0.2;238.0;1.0;14.118;26.95;False;0;0.7592;0.7915
9e53bf72fa4ecf6af6b7f081d32532ed;1;SP;101-1000;879.866499089015;0.45;55.0;1.0;25.693;15.27;False;0;0.2456;1.668
83ce5e6768db49face91c92a88888ea1;1;SP;101-1000;2410.358355300319;1.9;79.99;1.0;46.227;22.62;True;0;2.198;2.7757
cd9616ec5b7a5113c3b46502ec8fecd4;0;SP;101-1000;391.46366082629544;0.3;159.0;1.0;11.176;15.86;False;0;-0.0333;0.1064
76b771ff3f66ec317d81ebdc8643dcbe;2;SP;101-1000;84.52051498081097;8.55;47.99;1.0;4.01;21.18;False;0;-0.0914;-1.4984
9380e70cfb5ded0ce59d85fbb2f16f88;0;PR;11-100;731.6047683538969;1.0;99.9;1.0;12.768;16.46;False;0;0.2453;0.4219
4cd1d5d35a2f441b1c2f4de2d63e424c;2;SC;11-100;625.6143553052815;2.3;229.0;1.0;7.178;26.44;False;0;0.8586;-0.572
5cf62f9c757b9bc80a12ffe293efa0ac;0;MG;11-100;449.43699738868474;0.35;185.81;1.0;10.688;17.06;False;0;0.1151;0.051
539d0e8a233d633cce2f53dc4280c55e;3;SP;>1000;440.7034773998248;1.65;161.7;3.0;20.17;27.0;False;1;1.5666;-0.8967
c63031aab37b1beb849bb4856afd4f13;0;SP;>1000;358.5396807868057;0.2;39.0;1.0;8.304;14.1;False;0;-1.1413;0.514
fb1d2527c581c02fc24ea10dd0a0a012;0;SP;101-1000;220.3983534882675;0.45;31.9;1.0;19.894;12.69;False;0;-0.7672;0.9767
cefeab80d083e2aa4a0a526027bec9a6;0;SP;101-1000;351.79518099404123;0.2;152.0;1.0;7.622;12.55;False;0;-0.3088;-0.0861
2b9adeb55e0bd21f06e9dbcb10855229;4;SP;11-100;56.88220925425741;0.3;69.0;1.0;6.19;7.78;False;0;-1.3618;-0.6355
3d5dd5656fbfbdc5a7798d2e0885122f;0;SP;101-1000;689.4472723295676;1.075;67.89;1.0;13.496;19.72;False;1;0.0396;0.5781
b9fc20a409064176b0795b768a6c6997;0;SP;>1000;2358.4288353607462;0.3;27.99;1.0;20.348;21.15;False;0;-0.1982;2.0883
ea1b2252e50358f485d43eebf86033e1;0;SP;11-100;469.8436966678031;0.15;39.9;1.0;8.208;18.23;False;0;-1.0815;0.6327
cdcbc6b851b5053b23ca73bc17d2ba50;0;SP;>1000;229.24285351538757;0.9;34.9;1.0;4.326;12.69;False;1;-1.1782;-0.0992
741d2cc8f5697d6dad48097792babbe2;2;MG;11-100;595.3731850444483;10.05;276.0;2.0;11.812;78.52;False;1;2.4327;-1.7311
617f3ac92b6ecb2e873e6075d9f936d7;2;SP;101-1000;847.3506273863337;6.6;50.0;1.0;15.453;17.6;False;0;0.9554;0.2231
1ec1f0aa2c220d06ace348a757325915;0;MT;11-100;732.7636756428789;0.7;70.35;1.0;13.027;17.06;False;0;-0.0877;0.6654
205e16be0c19461ce25d719fa25b5331;0;MG;11-100;391.308835493182;1.1;40.8;1.0;22.095;16.92;False;0;-0.0694;1.0498
5a04c1749a15cae43d54621e2f1bc596;2;RS;11-100;1313.639002878085;5.65;249.9;1.0;8.041;83.61;False;0;1.6952;-0.6179
1bb21adc611ec6709cf108492c166a18;0;SC;101-1000;704.2773403520032;0.275;68.9;1.0;13.11;16.92;False;0;-0.3226;0.8128
fdee205e2e0cc6ac53cbd0b6df510d6d;0;SP;>1000;461.75705802580484;0.25;49.0;1.0;12.208;15.1;False;0;-0.7202;0.7343
04ebaf1d65a804a49b4b1011467aaf47;0;SP;101-1000;542.5776863922398;0.1;24.5;1.0;13.33;11.85;False;0;-1.1532;1.2107
0bbd832750aad342a252f529cb93d020;4;SP;101-1000;11.79000578647159;0.175;12.9;1.0;13.16;7.39;True;0;-2.6326;-0.1301
9b0ea51a8dddc4af77a94448e58d332f;4;SP;>1000;11.371446631010626;0.55;79.99;1.0;9.23;9.37;False;0;-1.4686;-1.2452
d6ff82ba1b005fb6c2f1fab4e633b4ae;0;RJ;11-100;396.92033088594184;2.008;114.99;1.0;5.934;19.77;False;0;0.1561;-0.5021
94cbbe30434a51f71837965608aa41e1;4;SP;11-100;33.28698556111847;0.85;59.89;1.0;7.958;9.17;False;0;-1.2707;-0.8746
9ddba77d69c77e988ac02c012a59d058;0;PE;1-10 pedidos;2062.949118182603;0.45;329.99;1.0;7.302;9.56;False;0;0.8483;0.2069
bfcfc352185cef17fc3a748ff2e921d0;0;PB;1-10 pedidos;1724.2500426478941;0.4;149.0;1.0;8.878;23.76;False;0;0.3252;0.5697
f52e3e3393470c823fe723590c5b20ec;0;SP;>1000;460.36468184029206;0.45;21.9;1.0;8.015;15.1;False;0;-1.2993;0.7305
c771cdb4091279746e01df25b8c6e7fc;0;PR;11-100;333.758339580843;1.1;193.0;1.0;18.302;17.6;False;0;0.7103;0.1295
ac1213003a72f088e0491cec47363902;0;MG;101-1000;559.8956622923467;0.175;69.99;1.0;5.061;15.24;False;0;-0.7935;0.2817
43f32fa8b0b6eaf74033bdb392a481a7;2;SP;11-100;302.84447260966607;2.65;167.0;1.0;4.075;19.47;False;0;0.3769;-0.9763
a8761faebe02e29fb1af2239116807ae;2;PR;11-100;340.42004333443464;5.8;465.0;1.0;17.964;24.09;False;0;2.1398;-0.8573
51e0e77bc0b6eb43fc25286a873ceac6;0;MG;101-1000;569.3556499407395;0.318;69.99;1.0;7.051;18.37;False;1;-0.6164;0.3455
bf25ff262495b0b876bc4f594f736ecf;0;SP;101-1000;514.1901269262108;0.584;115.0;1.0;12.32;0.0;False;1;0.037;0.3149
87a1156856ded4b4c5cbc500d25f048f;0;RJ;101-1000;369.9082882678247;0.1;57.9;1.0;15.602;14.58;False;0;-0.6275;0.8419
8a7d789dadca6780e334906644210727;0;SP;11-100;1451.856478155993;0.3;39.9;1.0;18.918;17.06;False;0;-0.1839;1.6626
0ab83b3fdbca202530950e8f1896412a;0;MG;101-1000;1346.6708323492605;0.2;31.9;1.0;6.061;17.63;False;0;-0.968;1.0075
88b43f27bfa01eba0677934c553869eb;4;SP;>1000;22.7642095141898;0.1;23.99;1.0;4.021;7.78;False;0;-2.5146;-0.6187
277df787ca081b6172162147d83baca1;0;SP;11-100;1536.6286471851772;0.363;89.9;1.0;17.585;17.07;False;0;0.3268;1.2542
85061164b7267fdca07be7ffff602fc9;0;SP;101-1000;876.7657694772696;0.5;45.99;1.0;11.002;15.1;False;0;-0.4852;0.8577
10b69324b897d3c3504084db8492f98a;1;SP;101-1000;2281.7383952582577;0.8;59.99;1.0;23.217;26.96;False;0;0.6397;1.7669
d76ae02361b19ee1c7a277bf4740a64f;2;SP;11-100;12.309714472146824;7.95;578.0;1.0;5.271;21.26;True;0;0.9535;-3.1741
e668b4a7dee7f7ceea60324b812ed5e5;3;SP;>1000;90.57554264469533;0.2;105.0;3.0;1.508;23.34;False;1;-0.5864;-2.0517
9f9993914a8e2fda5081619a7a994853;0;SP;101-1000;914.8579344393816;1.35;49.9;1.0;20.897;17.6;False;0;0.3443;1.1891
e3d01d114807951233b494f5493aec61;4;SP;11-100;34.77333757618343;0.55;32.54;1.0;5.448;8.88;False;0;-1.8845;-0.6666
7ab1a9babde2a1355e3075d07ea895e3;4;SP;11-100;63.71252697037172;0.541;26.9;1.0;3.251;8.29;False;0;-1.9255;-0.4725
20127339dd8d9c579830783e565b4fd8;3;SP;11-100;18.04183839791935;0.25;194.94;2.0;1.967;18.76;False;0;-0.8739;-2.448
a4fcdae23f94acfb6c47cb0070b2f2fe;2;PR;11-100;330.9588834896974;2.65;398.0;1.0;4.733;22.28;False;0;0.9918;-1.2572
04c83c77d062fd72d8f1ebb7f9c1a1a3;0;MG;101-1000;503.768458325937;0.55;29.97;1.0;8.333;15.1;False;0;-1.0136;0.6272
39218a9d4da3e7da685ae1a821387932;4;SP;11-100;59.88310042027609;0.6;134.9;1.0;2.878;9.14;False;0;-0.908;-1.191
2866ad7dcb3cfdab34405a82b8a77215;2;SP;1-10 pedidos;380.35400679828797;6.05;1160.0;1.0;11.039;60.72;False;0;2.4881;-1.6133
94d97c26cd5ca2a98749be9e672b44d4;0;SP;101-1000;569.0568327466623;1.2;92.42;1.0;17.231;17.9;False;0;0.3855;0.5626
a3f77b12916a4990f41ebed970bcdb92;4;SP;>1000;25.31322849768467;4.7;139.99;1.0;3.15;12.18;False;0;-0.1825;-2.2003
8fe92dd4725e5491f940344206b42fe5;0;PR;1-10 pedidos;1792.9240025389045;0.1;24.87;1.0;20.961;20.8;False;0;-0.4514;2.1455
53649523b54a1a986fe35c9cbb2bd082;4;SP;101-1000;26.508211400709353;0.15;49.9;1.0;7.482;7.78;False;0;-1.8263;-0.6711
d4e413e096efb5d9b209b28ac79c62b7;4;SP;101-1000;47.167067811794766;0.95;29.9;1.0;21.447;11.94;True;0;-0.9792;0.31
12f3eaf92da599fd1abd3dc8e21bff0d;3;SP;>1000;156.85151973586684;1.1;199.8;2.0;8.601;18.86;False;1;0.4529;-1.4674
9bf446986c317acc13f2ab30756f9b20;0;MG;101-1000;631.5636923273805;0.075;42.9;1.0;3.858;15.4;False;0;-1.1867;0.5049
0a2de98201596f294c0d11b01a0100a7;0;SC;11-100;397.42663496122384;0.3;299.0;1.0;18.367;19.97;False;0;0.6918;0.2764
c75e8aabb43c6485091e0ed9b88ed5d9;0;SP;101-1000;420.74237853653966;0.45;38.2;1.0;4.193;15.1;False;1;-1.1454;0.2476
bbcec25aefec973dfa1b9499147fdf76;2;DF;11-100;539.9037241200919;10.7;380.0;1.0;16.722;45.07;False;0;2.4963;-0.9413
93f610a3cfcf2420d96bca828098c8c2;2;SP;11-100;118.63512004178433;6.85;139.0;1.0;9.209;23.91;False;1;0.7706;-1.3842
4e44d7b0462e32a51de74a16eac6534e;3;SP;101-1000;321.9832907257727;0.1;20.700000000000003;3.0;7.692;43.56;False;1;-1.0278;-0.4701
35e5585976ac906f5b04e7f491ec300c;0;SP;>1000;442.43716350127494;0.1;23.99;1.0;9.309;15.1;False;0;-1.4031;0.8987
3d55d21468e5f69fdaa6a1c4c829acff;0;SP;>1000;470.9922849111363;0.2;58.99;1.0;14.673;13.43;False;0;-0.5191;0.8337
e17fa68de8f9e0f07dd6dca946f9dd7f;2;SP;101-1000;485.2608340776791;3.7;179.0;1.0;7.09;23.83;False;0;0.8822;-0.7658
56682efd6be4b8aaa662d4536084b09b;0;PR;101-1000;827.673461912172;0.47;59.9;1.0;6.267;16.85;False;0;-0.5565;0.4595
58c498d29ae194afc5d69f486598f18c;2;SP;101-1000;542.0271647927925;6.5;169.0;1.0;18.945;15.93;False;0;1.7426;-0.2444
f672188ca89296f0a903617f5fca8d17;4;SP;11-100;0.7833185078343581;0.095;8.45;1.0;3.926;7.39;True;0;-3.9306;-1.2895
18fd191bbcbb295354d8d5a6f299206d;2;PR;11-100;327.8097950855813;3.85;99.0;1.0;9.139;23.01;False;0;0.4969;-0.5811
34d4da466936ae5ef87386c007f7cc0e;0;SP;101-1000;307.22884553714124;0.1;40.5;1.0;8.311;12.79;False;0;-1.228;0.4813
6b2f7dba402cf63ca207bbe2cc05ef67;0;RS;101-1000;3166.505901086999;0.15;39.99;1.0;12.24;31.02;False;0;-0.3304;1.6548
62349b58976446f1566cb58228d37715;0;PR;101-1000;232.72536019474063;1.25;104.99;1.0;5.024;16.49;False;0;-0.3174;-0.5861
0176e50f3853fa068127afa3daff6402;0;SP;>1000;775.0836918249813;0.6;59.9;1.0;14.964;15.17;False;0;-0.1336;0.8993
fbd969aaf28de4524d590d37fd10b894;0;SP;101-1000;301.22785086635423;0.95;78.6;1.0;7.151;14.13;False;1;-0.4386;-0.1624
8d1bc6d158769393c1ec54c05b734652;1;SP;>1000;668.4876957541377;1.383;89.9;1.0;26.908;21.12;True;0;0.8979;1.1671
a5506a6537ce4b4529845b534e400848;0;SP;101-1000;254.5938156114021;0.5;50.0;1.0;18.506;19.54;False;0;-0.4759;0.7562
b79f5c4c1016e3465036120b5614adeb;2;SP;101-1000;440.66114378026447;8.6;108.68;1.0;11.123;20.25;False;0;1.2385;-0.7379
c5351b62ac42d8a63b11a24ca403a30f;3;SP;101-1000;300.2294029811049;1.5;269.70000000000005;3.0;14.202;40.95;False;1;1.477;-1.5844
a12361dc52836f98226e3a57cf3569bf;0;SP;101-1000;317.1890696136292;0.5;50.9;1.0;14.12;11.75;False;0;-0.5901;0.5816
